task_id,sentence,term_1,term_2,family_mode,family_out,difficulty
88,"The general adaptation syndrome, shown in Figure 14.10, consists of three stages: (1) alarm reaction, (2) stage of resistance, and (3) stage of exhaustion (Selye, 1936; 1976).",resistance,general adaptation syndrome,event_structure,event_structure,0.8065110403967664
89,"During an alarm reaction, you are alerted to a stressor, and your body alarms you with a cascade of physiological reactions that provide you with the energy to manage the situation.",physiological reactions,stressor,functional,functional,0.6745129149514554
90,"If exposure to a stressor is prolonged, the organism will enter the stage of resistance.",stressor,exposure,no_relationship,no_relationship,0.7089556923289334
91,"If exposure to a stressor is prolonged, the organism will enter the stage of resistance.",stressor,resistance,functional,functional,0.624607972713732
92,"If exposure to a stressor is prolonged, the organism will enter the stage of resistance.",exposure,resistance,no_relationship,no_relationship,0.7369794696371117
93,"Although the parents would obviously remain extremely disturbed, the magnitude of physiological reactions would likely have diminished over the 72 intervening hours due to some adaptation to this event.",physiological reactions,adaptation,causal,causal,0.7030605523794395
94,"If exposure to a stressor continues over a longer period of time, the stage of exhaustion ensues.",stressor,exposure,no_relationship,no_relationship,0.7441543435400318
95,"If exposure to a stressor continues over a longer period of time, the stage of exhaustion ensues.",stressor,exhaustion,taxonomy,taxonomy,0.46721035018490015
96,"If exposure to a stressor continues over a longer period of time, the stage of exhaustion ensues.",exposure,exhaustion,functional,functional,0.6720815124748146
97,"If a missing child still remained missing after three months, the long-term stress associated with this situation may cause a parent to literally faint with exhaustion at some point or even to develop a serious and irreversible illness.",exhaustion,stress,functional,functional,0.7272414724939243
98,"In short, Selye's general adaptation syndrome suggests that stressors tax the body via a three-phase process - an initial jolt, subsequent readjustment, and a later depletion of all physical resources - that ultimately lays the groundwork for serious health problems and even death.",readjustment,general adaptation syndrome,event_structure,event_structure,0.8517724865539037
99,"In short, Selye's general adaptation syndrome suggests that stressors tax the body via a three-phase process - an initial jolt, subsequent readjustment, and a later depletion of all physical resources - that ultimately lays the groundwork for serious health problems and even death.",readjustment,depletion,event_structure,event_structure,0.6484263457740164
100,"In short, Selye's general adaptation syndrome suggests that stressors tax the body via a three-phase process - an initial jolt, subsequent readjustment, and a later depletion of all physical resources - that ultimately lays the groundwork for serious health problems and even death.",general adaptation syndrome,depletion,event_structure,event_structure,0.825754653927746
101,"It should be pointed out, however, that this model is a response-based conceptualization of stress, focusing exclusively on the body's physical responses while largely ignoring psychological factors such as appraisal and interpretation of threats.",response-based,stress,no_relationship,no_relationship,0.3433185602012017
102,"It should be pointed out, however, that this model is a response-based conceptualization of stress, focusing exclusively on the body's physical responses while largely ignoring psychological factors such as appraisal and interpretation of threats.",response-based,physical responses,causal,no_relationship,0.6722987500613169
103,"It should be pointed out, however, that this model is a response-based conceptualization of stress, focusing exclusively on the body's physical responses while largely ignoring psychological factors such as appraisal and interpretation of threats.",stress,physical responses,causal,causal,0.3908462797591909
104,"Nevertheless, Selye's model has had an enormous impact on the field of stress because it offers a general explanation for how stress can lead to physical damage and, thus, disease.",disease,stress,functional,functional,0.7852556799173449
105,"As we shall discuss later, prolonged or repeated stress has been implicated in development of a number of disorders such as hypertension and coronary artery disease.",hypertension,stress,causal,causal,-0.03571154041661174
106,"As we shall discuss later, prolonged or repeated stress has been implicated in development of a number of disorders such as hypertension and coronary artery disease.",hypertension,disease,no_relationship,no_relationship,0.7070502904831899
107,"As we shall discuss later, prolonged or repeated stress has been implicated in development of a number of disorders such as hypertension and coronary artery disease.",hypertension,development,no_relationship,no_relationship,0.36888714685739205
108,"As we shall discuss later, prolonged or repeated stress has been implicated in development of a number of disorders such as hypertension and coronary artery disease.",stress,disease,functional,functional,0.6310430911105586
109,"As we shall discuss later, prolonged or repeated stress has been implicated in development of a number of disorders such as hypertension and coronary artery disease.",stress,development,no_relationship,no_relationship,0.7371190978438291
110,"As we shall discuss later, prolonged or repeated stress has been implicated in development of a number of disorders such as hypertension and coronary artery disease.",disease,development,no_relationship,no_relationship,0.35965577766155565
111,"The physiological mechanisms of stress are extremely complex, but they generally involve the work of two systems - the sympathetic nervous system and the hypothalamic-pituitary-adrenal (HPA) axis.",stress,sympathetic nervous system,functional,functional,0.7634886875194633
112,"When a person first perceives something as stressful (Selye's alarm reaction), the sympathetic nervous system triggers arousal via the release of adrenaline from the adrenal glands.",arousal,adrenal glands,functional,functional,0.5746587342515821
113,"When a person first perceives something as stressful (Selye's alarm reaction), the sympathetic nervous system triggers arousal via the release of adrenaline from the adrenal glands.",arousal,sympathetic nervous system,functional,functional,0.310430848760193
114,"When a person first perceives something as stressful (Selye's alarm reaction), the sympathetic nervous system triggers arousal via the release of adrenaline from the adrenal glands.",arousal,adrenaline,functional,functional,0.8664242796094023
115,"When a person first perceives something as stressful (Selye's alarm reaction), the sympathetic nervous system triggers arousal via the release of adrenaline from the adrenal glands.",adrenal glands,sympathetic nervous system,component,component,0.6583859455882451
116,"When a person first perceives something as stressful (Selye's alarm reaction), the sympathetic nervous system triggers arousal via the release of adrenaline from the adrenal glands.",adrenal glands,adrenaline,component,component,0.7584206683511429
117,"When a person first perceives something as stressful (Selye's alarm reaction), the sympathetic nervous system triggers arousal via the release of adrenaline from the adrenal glands.",sympathetic nervous system,adrenaline,component,component,0.8495755413234417
118,"Release of these hormones activates the fight-or-flight responses to stress, such as accelerated heart rate and respiration.",stress,fight-or-flight responses,causal,causal,0.5779688897993995
119,"Release of these hormones activates the fight-or-flight responses to stress, such as accelerated heart rate and respiration.",stress,respiration,causal,causal,0.8302977319737636
120,"Release of these hormones activates the fight-or-flight responses to stress, such as accelerated heart rate and respiration.",stress,hormones,functional,functional,0.9008141974568414
121,"Release of these hormones activates the fight-or-flight responses to stress, such as accelerated heart rate and respiration.",stress,heart rate,functional,functional,0.7370476894008429
122,"Release of these hormones activates the fight-or-flight responses to stress, such as accelerated heart rate and respiration.",fight-or-flight responses,respiration,causal,causal,0.8400688738655221
123,"Release of these hormones activates the fight-or-flight responses to stress, such as accelerated heart rate and respiration.",fight-or-flight responses,hormones,functional,functional,0.7942783571342026
124,"Release of these hormones activates the fight-or-flight responses to stress, such as accelerated heart rate and respiration.",fight-or-flight responses,heart rate,functional,functional,0.6522756117119743
125,"Release of these hormones activates the fight-or-flight responses to stress, such as accelerated heart rate and respiration.",respiration,hormones,no_relationship,no_relationship,0.677493538983152
126,"Release of these hormones activates the fight-or-flight responses to stress, such as accelerated heart rate and respiration.",respiration,heart rate,no_relationship,no_relationship,0.5988870392043392
127,"Release of these hormones activates the fight-or-flight responses to stress, such as accelerated heart rate and respiration.",hormones,heart rate,no_relationship,no_relationship,0.29113452591947536
128,"At the same time, the HPA axis, which is primarily endocrine in nature, becomes especially active, although it works much more slowly than the sympathetic nervous system.",nature,sympathetic nervous system,no_relationship,no_relationship,0.04760870862956266
129,"In response to stress, the hypothalamus (one of the limbic structures in the brain) releases corticotrophin-releasing factor, a hormone that causes the pituitary gland to release adrenocorticotropic hormone (ACTH) (Figure 14.11).",limbic structures,stress,functional,no_relationship,0.9169579779286567
130,"In response to stress, the hypothalamus (one of the limbic structures in the brain) releases corticotrophin-releasing factor, a hormone that causes the pituitary gland to release adrenocorticotropic hormone (ACTH) (Figure 14.11).",limbic structures,hypothalamus,component,taxonomy,0.855683060745008
131,"In response to stress, the hypothalamus (one of the limbic structures in the brain) releases corticotrophin-releasing factor, a hormone that causes the pituitary gland to release adrenocorticotropic hormone (ACTH) (Figure 14.11).",limbic structures,pituitary gland,no_relationship,no_relationship,0.7681432693920418
132,"In response to stress, the hypothalamus (one of the limbic structures in the brain) releases corticotrophin-releasing factor, a hormone that causes the pituitary gland to release adrenocorticotropic hormone (ACTH) (Figure 14.11).",stress,hypothalamus,functional,functional,0.8696266025104014
133,"In response to stress, the hypothalamus (one of the limbic structures in the brain) releases corticotrophin-releasing factor, a hormone that causes the pituitary gland to release adrenocorticotropic hormone (ACTH) (Figure 14.11).",stress,pituitary gland,no_relationship,no_relationship,0.8228564765957103
134,"In response to stress, the hypothalamus (one of the limbic structures in the brain) releases corticotrophin-releasing factor, a hormone that causes the pituitary gland to release adrenocorticotropic hormone (ACTH) (Figure 14.11).",hypothalamus,pituitary gland,no_relationship,no_relationship,0.21390065832670033
135,"The ACTH then activates the adrenal glands to secrete a number of hormones into the bloodstream; an important one is cortisol, which can affect virtually every organ within the body.",hormones,adrenal glands,component,component,0.28320530337518535
136,"The ACTH then activates the adrenal glands to secrete a number of hormones into the bloodstream; an important one is cortisol, which can affect virtually every organ within the body.",hormones,affect,no_relationship,no_relationship,-0.131090825182874
137,"The ACTH then activates the adrenal glands to secrete a number of hormones into the bloodstream; an important one is cortisol, which can affect virtually every organ within the body.",adrenal glands,affect,no_relationship,no_relationship,0.19131957660693455
138,"In short bursts, this process can have some favorable effects, such as providing extra energy, improving immune system functioning temporarily, and decreasing pain sensitivity.",immune system,pain sensitivity,no_relationship,no_relationship,0.07458440601794063
139,"In summary, a stressful event causes a variety of physiological reactions that activate the adrenal glands, which in turn release epinephrine, norepinephrine, and cortisol.",physiological reactions,norepinephrine,functional,functional,0.7649029804440531
140,"In summary, a stressful event causes a variety of physiological reactions that activate the adrenal glands, which in turn release epinephrine, norepinephrine, and cortisol.",physiological reactions,adrenal glands,functional,functional,0.836158359721816
141,"In summary, a stressful event causes a variety of physiological reactions that activate the adrenal glands, which in turn release epinephrine, norepinephrine, and cortisol.",norepinephrine,adrenal glands,component,component,0.6455987977723923
142,"These hormones affect a number of bodily processes in ways that prepare the stressed person to take direct action, but also in ways that may heighten the potential for illness.",hormones,affect,no_relationship,no_relationship,0.2777538167898274
143,"For example, stress often contributes to the development of certain psychological disorders, including post-traumatic stress disorder, major depressive disorder, and other serious psychiatric conditions.",post-traumatic stress disorder,psychiatric conditions,taxonomy,taxonomy,0.6743285676031974
144,"For example, stress often contributes to the development of certain psychological disorders, including post-traumatic stress disorder, major depressive disorder, and other serious psychiatric conditions.",post-traumatic stress disorder,major depressive disorder,no_relationship,no_relationship,0.4014638258276362
145,"For example, stress often contributes to the development of certain psychological disorders, including post-traumatic stress disorder, major depressive disorder, and other serious psychiatric conditions.",post-traumatic stress disorder,development,no_relationship,no_relationship,0.5737018515084601
146,"For example, stress often contributes to the development of certain psychological disorders, including post-traumatic stress disorder, major depressive disorder, and other serious psychiatric conditions.",psychiatric conditions,major depressive disorder,taxonomy,taxonomy,0.5795469980771887
147,"For example, stress often contributes to the development of certain psychological disorders, including post-traumatic stress disorder, major depressive disorder, and other serious psychiatric conditions.",psychiatric conditions,development,no_relationship,no_relationship,0.715913255487514
148,"For example, stress often contributes to the development of certain psychological disorders, including post-traumatic stress disorder, major depressive disorder, and other serious psychiatric conditions.",major depressive disorder,development,no_relationship,no_relationship,0.6374797321403928
149,"Additionally, we noted earlier that stress is linked to the development and progression of a variety of physical illnesses and diseases.",stress,development,causal,no_relationship,0.787326525160853
150,"For example, researchers in one study found that people injured during the September 11, 2001, World Trade Center disaster or who developed post-traumatic stress symptoms afterward later suffered significantly elevated rates of heart disease (Jordan, Miller-Archie, Cone, Morabia, & Stellman, 2011).",symptoms,stress,participant,no_relationship,0.8170123421910049
151,"For example, researchers in one study found that people injured during the September 11, 2001, World Trade Center disaster or who developed post-traumatic stress symptoms afterward later suffered significantly elevated rates of heart disease (Jordan, Miller-Archie, Cone, Morabia, & Stellman, 2011).",symptoms,heart disease,taxonomy,taxonomy,0.744743418013346
152,"For example, researchers in one study found that people injured during the September 11, 2001, World Trade Center disaster or who developed post-traumatic stress symptoms afterward later suffered significantly elevated rates of heart disease (Jordan, Miller-Archie, Cone, Morabia, & Stellman, 2011).",stress,heart disease,functional,functional,0.7136341672993195
153,Another investigation yielded that self-reported stress symptoms among aging and retired Finnish food industry workers were associated with morbidity 11 years later.,symptoms,morbidity,functional,no_relationship,0.6652176709605687
154,Another investigation yielded that self-reported stress symptoms among aging and retired Finnish food industry workers were associated with morbidity 11 years later.,symptoms,stress,participant,no_relationship,0.7561373919799141
155,Another investigation yielded that self-reported stress symptoms among aging and retired Finnish food industry workers were associated with morbidity 11 years later.,morbidity,stress,causal,causal,0.4605316188484121
156,"This study also predicted the onset of musculoskeletal, nervous system, and endocrine and metabolic disorders (Salonen, Arola, NygåäÌ¦_åäÌÝå¢rd, & Huhtala, 2008).",onset,nervous system,no_relationship,no_relationship,0.09839872917015172
